server_ts,client_ts,client_addr,visitor_id,session_id,location,referer,user_agent,type,visitor_params,session_params,event_params,br_width,br_height,sc_width,sc_height,br_lang,tz_off
2014-03-17T11:55:26.256,2014-03-17T11:55:25.587,106.188.82.170,7b964f417aaeec2,8f7abb6135120d4,http://www.dataiku.com/blog/2014/01/14/winning-kaggle.html,http://getpocket.com/redirect?url=http%3A%2F%2Fwww.dataiku.com%2Fblog%2F2014%2F01%2F14%2Fwinning-kaggle.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.152 Safari/537.36",page,null,null,,1440,874,1440,900,en-US,-540
2014-03-17T14:43:51.306,2014-03-17T14:43:52.234,109.190.125.20,34e977a1bf3f1e9,7f8f67113960e1f,http://www.dataiku.com/products/,,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",page,null,null,,1366,621,1366,768,fr,-60
2014-03-17T14:46:48.460,2014-03-17T14:46:48.520,199.67.131.210,c2f471e18fecdf6,b2c9c11184b3656,http://dataiku.com/blog/2012/09/10/a-simple-recommendation-engine-implemented-in-different-languages.html,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",page,null,null,,1920,908,1920,1080,en-US,240
2014-03-17T15:41:24.466,2014-03-17T15:41:23.372,24.17.217.0,ef6ae9c1416d438,56d404b1ee27d45,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.149 Safari/537.36",page,null,null,,1228,580,1280,800,en-US,420
2014-03-17T15:43:04.625,2014-03-17T15:43:04.487,82.228.29.40,64453271c9d4dcf,cb1a85b10e2ae7b,http://www.dataiku.com/products/pricing/,,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),page,null,null,,1280,915,1280,1024,en-ie,-60
2014-03-17T15:44:02.410,2014-03-17T15:44:02.364,37.140.174.20,e55ea6f15e479d4,10a1c4d1ea9b9be,http://www.dataiku.com/blog/2014/01/14/winning-kaggle.html,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.13012 YaBrowser/13.12.1599.13012 Safari/537.36",page,null,null,,1355,658,1440,900,ru,-240
2014-03-17T15:44:02.455,2014-03-17T15:44:02.405,37.140.174.20,e55ea6f15e479d4,10a1c4d1ea9b9be,http://www.dataiku.com/blog/2014/01/14/winning-kaggle.html,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.13012 YaBrowser/13.12.1599.13012 Safari/537.36",page,null,null,,1355,658,1440,900,ru,-240
2014-03-17T15:44:54.893,2014-03-17T15:44:53.882,24.17.217.0,ef6ae9c1416d438,1bb9d8d1e5464f6,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.149 Safari/537.36",page,null,null,,1228,580,1280,800,en-US,420
2014-03-17T15:46:28.082,2014-03-17T15:46:26.693,24.17.217.0,ef6ae9c1416d438,1bb9d8d1e5464f6,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.149 Safari/537.36",page,null,null,,1228,580,1280,800,en-US,420
2014-03-17T15:52:02.380,2014-03-17T15:52:02.325,88.178.121.240,cfa2d7d1ba869d0,85299ec14dcd22a,http://dataiku.com/,http://start.mysearchdial.com/results.php?f=4&q=dataiku&a=tele0202ff&cd=2XzuyEtN2Y1L1Qzu0BzzyByCtA0F0A0FtA0E0AyB0A0A0EzytN0D0Tzu0SyBzzzztN1L2XzutBtFtBtFtCyDtFtCyCtAtCtN1L1CzutBtAtDtC1N1R&cr=668031367&ir=,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1440,772,1440,900,fr,-60
2014-03-17T15:52:20.412,2014-03-17T15:52:20.300,88.178.121.240,cfa2d7d1ba869d0,85299ec14dcd22a,http://dataiku.com/company/team/,http://dataiku.com/,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1440,772,1440,900,fr,-60
2014-03-17T17:04:01.882,2014-03-17T17:04:14.238,139.141.107.200,84ab9b81c478769,5f3a8e11eb0797d,http://www.dataiku.com/,"http://www.google.com.kw/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCYQFjAA&url=http%3A%2F%2Fwww.dataiku.com%2F&ei=7ConU9qCNse9ygOInICIAg&usg=AFQjCNFbYFPWucGq2yCvV--HTv_9VuvqQg&sig2=Ha3n0bCVVQvxpPZC3Mx-9g&bvm=bv.62922401,d.bGQ",Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:04:28.860,2014-03-17T17:04:28.729,82.232.204.210,2cc45e8160bb93f,94c31f517d5d139,http://www.dataiku.com/,,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1130,648,1920,1080,en-US,-60
2014-03-17T17:04:38.734,2014-03-17T17:04:38.622,82.232.204.210,2cc45e8160bb93f,94c31f517d5d139,http://www.dataiku.com/products/,http://www.dataiku.com/,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1130,648,1920,1080,en-US,-60
2014-03-17T17:04:42.536,2014-03-17T17:04:42.454,82.232.204.210,2cc45e8160bb93f,94c31f517d5d139,http://www.dataiku.com/products/pricing/,http://www.dataiku.com/products/,"Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1130,648,1920,1080,en-US,-60
2014-03-17T17:07:17.217,2014-03-17T17:07:29.337,139.141.105.190,84ab9b81c478769,42eb378180a904e,http://www.dataiku.com/applications/smartcities/,http://www.dataiku.com/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:07:25.568,2014-03-17T17:07:37.950,139.141.105.190,84ab9b81c478769,42eb378180a904e,http://www.dataiku.com/applications/revenue_forecast/,http://www.dataiku.com/applications/smartcities/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:07:29.221,2014-03-17T17:07:41.600,139.141.105.190,84ab9b81c478769,42eb378180a904e,http://www.dataiku.com/applications/publishing/,http://www.dataiku.com/applications/revenue_forecast/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:07:31.683,2014-03-17T17:07:43.998,139.141.105.190,84ab9b81c478769,42eb378180a904e,http://www.dataiku.com/applications/advertising/,http://www.dataiku.com/applications/publishing/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:07:37.416,2014-03-17T17:07:48.861,139.141.105.190,84ab9b81c478769,42eb378180a904e,http://www.dataiku.com/applications/freemium/,http://www.dataiku.com/applications/advertising/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:07:40.270,2014-03-17T17:07:52.642,139.141.105.190,84ab9b81c478769,42eb378180a904e,http://www.dataiku.com/applications/freemium/,http://www.dataiku.com/applications/freemium/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:07:41.617,2014-03-17T17:07:41.382,66.80.51.170,fa3e6701056b116,00514d51973414f,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,https://www.google.com/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1660,869,1680,1050,en-US,420
2014-03-17T17:07:44.537,2014-03-17T17:07:56.864,139.141.105.190,84ab9b81c478769,42eb378180a904e,http://www.dataiku.com/products/,http://www.dataiku.com/applications/freemium/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:08:01.402,2014-03-17T17:08:11.991,139.141.105.190,84ab9b81c478769,42eb378180a904e,http://www.dataiku.com/products/shaker/,http://www.dataiku.com/products/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:08:06.641,2014-03-17T17:08:18.421,139.141.105.190,84ab9b81c478769,42eb378180a904e,http://www.dataiku.com/products/mining/,http://www.dataiku.com/products/shaker/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:08:45.160,2014-03-17T17:08:57.293,139.141.105.190,84ab9b81c478769,42eb378180a904e,http://www.dataiku.com/products/sharing/,http://www.dataiku.com/products/mining/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:08:47.469,2014-03-17T17:08:59.815,139.141.105.190,84ab9b81c478769,42eb378180a904e,http://www.dataiku.com/products/manage/,http://www.dataiku.com/products/sharing/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:09:17.064,2014-03-17T17:09:28.611,139.141.105.190,84ab9b81c478769,42eb378180a904e,http://www.dataiku.com/products/pricing/,http://www.dataiku.com/products/manage/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:09:38.820,2014-03-17T17:09:51.186,139.141.105.190,84ab9b81c478769,42eb378180a904e,http://www.dataiku.com/company/team/,http://www.dataiku.com/products/pricing/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1600,732,1600,900,fr,-180
2014-03-17T17:11:11.697,2014-03-17T17:11:10.236,24.17.217.0,ef6ae9c1416d438,d1da6e012c08d5a,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.149 Safari/537.36",page,null,null,,1228,580,1280,800,en-US,420
2014-03-17T17:12:05.053,2014-03-17T17:12:04.481,14.97.70.110,27182b818348d6b,c12e0c711908372,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,http://www.linkedin.com/lite/external-redirect?url=http%3A%2F%2Fdataiku%2Ecom%2Fvisualizing-your-linkedin-graph-using-gephi-part-1%2F&urlHash=Suf_,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1280,675,1280,800,en-US,-330
2014-03-17T17:12:21.410,2014-03-17T17:12:21.016,14.97.70.110,27182b818348d6b,c12e0c711908372,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,http://www.linkedin.com/lite/external-redirect?url=http%3A%2F%2Fdataiku%2Ecom%2Fvisualizing-your-linkedin-graph-using-gephi-part-1%2F&urlHash=Suf_,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1280,675,1280,800,en-US,-330
2014-03-17T18:32:13.867,2014-03-17T18:32:13.766,193.6.168.20,b7023c51fc5d1af,a53de9d19e3d2f4,http://dataiku.com/,http://www.kdnuggets.com/software/suites.html,Mozilla/5.0 (X11; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1680,893,1680,1050,hu-HU,-60
2014-03-17T20:42:11.923,2014-03-17T20:42:10.471,24.17.217.0,ef6ae9c1416d438,33f81ee19458933,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.149 Safari/537.36",page,null,null,,1228,580,1280,800,en-US,420
2014-03-17T20:44:09.046,2014-03-17T20:44:57.672,82.226.26.150,4d3eba21667c04f,5c141871f2ef808,http://www.dataiku.com//blog/2014/01/14/winning-kaggle.html,http://yandex1.dataiku.com:10000/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36",page,null,null,,1366,629,1366,768,fr,-60
2014-03-17T22:06:31.296,2014-03-17T22:06:31.118,81.110.15.30,3965c6313c2ca1d,f7c804e19799900,http://www.dataiku.com/blog/2014/01/14/winning-kaggle.html,,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,952,991,1920,1080,en-GB,0
2014-03-17T08:05:26.944,2014-03-17T08:05:27.754,"192.168.1.29, 85.90.63.110",049fba4193ab141,432029f1828a2bf,http://www.dataiku.com/products/,http://www.dataiku.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.149 Safari/537.36",page,null,null,,1436,810,1440,900,fr,-60
2014-03-17T08:08:45.578,2014-03-17T08:08:58.700,89.132.63.120,4bb13291e9617f7,69db61711a0d942,http://www.dataiku.com/,http://feedly.com/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",page,null,null,,1280,675,1280,800,en-US,-60
2014-03-17T08:11:41.306,2014-03-17T08:11:41.148,82.225.151.10,6d275c315953051,2880eb9173c74cc,http://www.dataiku.com/blog/2014/01/14/winning-kaggle.html,"http://www.google.fr/url?sa=t&rct=j&q=&esrc=s&source=web&cd=7&ved=0CGsQFjAG&url=http%3A%2F%2Fwww.dataiku.com%2Fblog%2F2014%2F01%2F14%2Fwinning-kaggle.html&ei=G64mU-rmE7Ka0QWEoYGgDA&usg=AFQjCNE9AlnyLnkuIH4uqFg8tHz2fSP02w&sig2=B_Klf9F0qyzPqKYOyE44Ow&bvm=bv.62922401,d.d2k&cad=rja",Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,601,1366,768,en-US,-60
2014-03-17T08:22:02.018,2014-03-17T08:22:01.469,82.225.151.10,6d275c315953051,77551d5100c63f7,http://www.dataiku.com/blog/2014/01/14/winning-kaggle.html,"http://www.google.fr/url?sa=t&rct=j&q=&esrc=s&source=web&cd=7&ved=0CGsQFjAG&url=http%3A%2F%2Fwww.dataiku.com%2Fblog%2F2014%2F01%2F14%2Fwinning-kaggle.html&ei=G64mU-rmE7Ka0QWEoYGgDA&usg=AFQjCNE9AlnyLnkuIH4uqFg8tHz2fSP02w&sig2=B_Klf9F0qyzPqKYOyE44Ow&bvm=bv.62922401,d.d2k&cad=rja",Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1366,601,1366,768,en-US,-60
2014-03-17T08:46:47.766,2014-03-17T08:46:47.592,78.223.143.20,1728bfe1c91a2a3,d9b1bfb1bd05859,http://www.dataiku.com/company/careers/,http://www.dataiku.com/company/team/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1436,752,1440,900,en,-60
2014-03-17T08:52:52.092,2014-03-17T08:52:59.305,82.234.40.160,e85649a1e2b0383,1bc4cba1956fab2,http://www.dataiku.com/,"http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCgQFjAA&url=http%3A%2F%2Fwww.dataiku.com%2F&ei=xsEdU5-4H4qu4ATA0oGoCA&usg=AFQjCNFbYFPWucGq2yCvV--HTv_9VuvqQg&sig2=uOOAkLWHA6c4uIBAcMwNCg&bvm=bv.62578216,d.bGE",Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0 SeaMonkey/2.24 Lightning/2.9b1,page,null,null,,1593,887,1680,1050,fr-FR,-60
2014-03-17T08:59:17.806,2014-03-17T08:59:17.691,93.187.41.20,1a069c7139cd169,a480a041d562ba0,http://www.dataiku.com/,https://www.google.fr/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1440,815,1440,900,fr,-60
2014-03-17T09:01:41.280,2014-03-17T09:01:41.261,159.50.16.90,8f15a4816eddd2a,c86a16c1f78a489,http://www.dataiku.com/,"http://www.google.fr/url?sa=t&rct=j&q=&esrc=s&frm=1&source=web&cd=1&sqi=2&ved=0CC8QFjAA&url=http%3A%2F%2Fwww.dataiku.com%2F&ei=5rkmU7mJL-T4ygOMh4GwCg&usg=AFQjCNFbYFPWucGq2yCvV--HTv_9VuvqQg&sig2=dNOMsEr6yCEJylT_fqCzaA&bvm=bv.62922401,d.d2k",Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),page,null,null,,1280,899,1280,1024,fr,-60
2014-03-17T09:01:43.222,2014-03-17T09:01:43.204,159.50.16.90,8f15a4816eddd2a,c86a16c1f78a489,http://www.dataiku.com/company/careers/,http://www.dataiku.com/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),page,null,null,,1280,899,1280,1024,fr,-60
2014-03-17T09:18:32.706,2014-03-17T09:18:28.092,90.43.31.210,c5f66901d4d0bb2,99fda3715a920a4,http://www.dataiku.com/,"http://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCkQFjAA&url=http%3A%2F%2Fwww.dataiku.com%2F&ei=2L0mU-_JLIKU0AW094C4DQ&usg=AFQjCNFbYFPWucGq2yCvV--HTv_9VuvqQg&sig2=A_ROmMBkWCinZFWsl3bZAQ&bvm=bv.62922401,d.d2k",Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1440,787,1440,900,fr,-240
2014-03-17T10:58:52.811,2014-03-17T10:58:36.966,176.179.140.50,aebeb56122fe435,cd4dec312652ac9,http://dataiku.com/products/pricing/,http://dataiku.com/products/mining/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1680,963,1680,1050,fr,-60
2014-03-17T10:59:07.112,2014-03-17T10:58:51.199,176.179.140.50,aebeb56122fe435,cd4dec312652ac9,http://dataiku.com/products/shaker/,http://dataiku.com/products/pricing/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1680,963,1680,1050,fr,-60
2014-03-17T10:59:33.699,2014-03-17T10:59:17.776,176.179.140.50,aebeb56122fe435,cd4dec312652ac9,http://dataiku.com/company/team/,http://dataiku.com/products/shaker/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1680,963,1680,1050,fr,-60
2014-03-17T11:36:23.380,2014-03-17T11:36:22.053,194.157.42.200,b8ce2ba14d75d7e,472f4481faf482c,http://www.dataiku.com/,"http://www.google.fi/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CCYQFjAA&url=http%3A%2F%2Fwww.dataiku.com%2F&ei=M94mU5GGNPLV4ASmt4HgDA&usg=AFQjCNFbYFPWucGq2yCvV--HTv_9VuvqQg&bvm=bv.62922401,d.bGE","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9",page,null,null,,1429,708,1440,900,en-us,-120
2014-03-17T11:36:29.895,2014-03-17T11:36:28.540,194.157.42.200,b8ce2ba14d75d7e,472f4481faf482c,http://www.dataiku.com/blog/,http://www.dataiku.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9",page,null,null,,1429,708,1440,900,en-us,-120
2014-03-17T12:41:52.631,2014-03-17T12:44:03.658,174.92.82.100,14ff2e21a459b0a,cb27f091d64a080,http://www.dataiku.com/blog/2013/11/10/The-Six-Core-Skills-of-a-data-scientist.html,,"Mozilla/5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B141 Safari/8536.25",page,null,null,,1024,672,768,1024,en-us,240
2014-03-17T14:18:19.106,2014-03-17T14:18:19.086,"128.33.56.235, 81.255.154.160",d03344c10c1d4b8,831ae48119a0645,http://www.dataiku.com//blog/2013/11/10/The-Six-Core-Skills-of-a-data-scientist.html,http://kvvdig.dss-demo.dataiku.com/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1920,955,1920,1080,fr,-60
2014-03-17T14:40:40.727,2014-03-17T14:40:50.729,109.190.91.140,f7e1f80184db10c,59181be18f236b3,http://dataiku.com/,http://platypus-creation.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",page,null,null,,1373,915,1650,1050,en-US,-60
2014-03-17T14:40:46.934,2014-03-17T14:40:56.928,109.190.91.140,f7e1f80184db10c,59181be18f236b3,http://dataiku.com/products/,http://dataiku.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",page,null,null,,1373,915,1650,1050,en-US,-60
2014-03-17T16:57:17.961,2014-03-17T16:57:17.900,193.27.69.220,05a700f128d785e,8bc6d8a117fa7d5,http://www.dataiku.com/products/mining/,http://www.dataiku.com/products/manage/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",page,null,null,,960,746,1600,900,fr,-60
2014-03-17T16:57:19.610,2014-03-17T16:57:19.569,193.27.69.220,05a700f128d785e,8bc6d8a117fa7d5,http://www.dataiku.com/products/shaker/,http://www.dataiku.com/products/mining/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",page,null,null,,960,746,1600,900,fr,-60
2014-03-17T16:57:21.662,2014-03-17T16:57:21.613,193.27.69.220,05a700f128d785e,8bc6d8a117fa7d5,http://www.dataiku.com/products/manage/,http://www.dataiku.com/products/shaker/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",page,null,null,,960,746,1600,900,fr,-60
2014-03-17T16:57:23.545,2014-03-17T16:57:23.493,193.27.69.220,05a700f128d785e,8bc6d8a117fa7d5,http://www.dataiku.com/products/shaker/,http://www.dataiku.com/products/manage/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",page,null,null,,960,746,1600,900,fr,-60
2014-03-17T16:59:48.995,2014-03-17T16:59:48.349,78.226.9.210,ea1b0cd17dfbb28,098cf6113c50e0c,http://www.dataiku.com/,"http://www.google.fr/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&ved=0CDQQFjAA&url=http%3A%2F%2Fwww.dataiku.com%2F&ei=_yknU_PnJoOG0AXtqoHQBw&usg=AFQjCNFbYFPWucGq2yCvV--HTv_9VuvqQg&bvm=bv.62922401,d.d2k",Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1280,658,1280,800,en-US,-60
2014-03-17T16:59:56.507,2014-03-17T16:59:56.075,78.226.9.210,ea1b0cd17dfbb28,098cf6113c50e0c,http://www.dataiku.com/products/,http://www.dataiku.com/,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1280,658,1280,800,en-US,-60
2014-03-17T17:02:46.514,2014-03-17T17:02:46.509,69.191.176.30,5c9a75e1cffeb11,5b0f4481e3ad4e7,http://www.dataiku.com/,https://www.google.co.uk/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1280,939,1280,1024,en-US,0
2014-03-17T17:03:01.666,2014-03-17T17:03:01.274,78.226.9.210,ea1b0cd17dfbb28,745b14213261d6d,http://www.dataiku.com/applications/ecommerce/,http://www.dataiku.com/,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:27.0) Gecko/20100101 Firefox/27.0,page,null,null,,1280,658,1280,800,en-US,-60
2014-03-17T19:55:03.616,2014-03-17T19:55:04.595,82.124.118.240,3864d95168bb57b,23d7e1c14872f3f,http://www.dataiku.com/company/careers/,http://www.dataiku.com/company/team/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",page,null,null,,1025,953,1680,1050,fr,-60
2014-03-17T20:51:09.236,2014-03-17T20:51:08.232,24.17.217.0,ef6ae9c1416d438,7a1b9a81d2238b2,http://dataiku.com/blog/2012/12/07/visualizing-your-linkedin-graph-using-gephi-part-1.html,https://www.google.com/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.149 Safari/537.36",page,null,null,,1228,580,1280,800,en-US,420
